latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
39.800003,-105.0,1582.0,-14400,America/New_York,EDT

time,temperature_2m_max (°F)
2020-10-15,51.7
2020-10-16,71.6
2020-10-17,73.1
2020-10-18,55.2
2020-10-19,69.4
2020-10-20,71.2
2020-10-21,75.0
2020-10-22,51.1
2020-10-23,41.4
2020-10-24,59.8
2020-10-25,38.4
2020-10-26,13.1
2020-10-27,40.6
2020-10-28,41.2
2020-10-29,60.3
2020-10-30,61.3
2020-10-31,59.2
2020-11-01,66.9
2020-11-02,71.6
2020-11-03,73.5
2020-11-04,72.1
2020-11-05,73.0
2020-11-06,72.8
2020-11-07,69.7
2020-11-08,56.6
2020-11-09,40.1
2020-11-10,45.1
2020-11-11,46.0
2020-11-12,42.4
2020-11-13,57.8
2020-11-14,43.8
2020-11-15,54.6
2020-11-16,60.5
2020-11-17,67.5
2020-11-18,68.2
2020-11-19,62.4
2020-11-20,52.3
2020-11-21,49.1
2020-11-22,47.5
2020-11-23,61.2
2020-11-24,38.3
2020-11-25,53.9
2020-11-26,44.1
2020-11-27,43.3
2020-11-28,53.0
2020-11-29,36.5
2020-11-30,54.4
2020-12-01,37.1
2020-12-02,31.0
2020-12-03,45.4
2020-12-04,54.7
2020-12-05,49.5
2020-12-06,56.4
2020-12-07,56.6
2020-12-08,61.5
2020-12-09,60.6
2020-12-10,39.9
2020-12-11,31.0
2020-12-12,29.3
2020-12-13,32.9
2020-12-14,33.0
2020-12-15,28.4
2020-12-16,36.8
2020-12-17,42.9
2020-12-18,33.3
2020-12-19,43.3
2020-12-20,50.7
2020-12-21,54.4
2020-12-22,56.4
2020-12-23,34.3
2020-12-24,45.6
2020-12-25,55.3
2020-12-26,56.3
2020-12-27,44.2
2020-12-28,32.2
2020-12-29,34.1
2020-12-30,40.7
2020-12-31,42.5
2021-01-01,38.3
2021-01-02,46.1
2021-01-03,49.3
2021-01-04,50.9
2021-01-05,49.5
2021-01-06,42.5
2021-01-07,44.2
2021-01-08,42.2
2021-01-09,32.2
2021-01-10,33.8
2021-01-11,44.8
2021-01-12,52.4
2021-01-13,57.7
2021-01-14,39.0
2021-01-15,43.3
2021-01-16,46.7
2021-01-17,48.7
2021-01-18,41.7
2021-01-19,36.0
2021-01-20,52.3
2021-01-21,46.3
2021-01-22,45.6
2021-01-23,45.4
2021-01-24,37.4
2021-01-25,32.2
2021-01-26,24.9
2021-01-27,41.6
2021-01-28,53.3
2021-01-29,56.7
2021-01-30,48.0
2021-01-31,48.4
2021-02-01,55.0
2021-02-02,60.3
2021-02-03,60.9
2021-02-04,38.8
2021-02-05,43.1
2021-02-06,43.6
2021-02-07,51.5
2021-02-08,43.4
2021-02-09,36.2
2021-02-10,38.2
2021-02-11,33.4
2021-02-12,18.8
2021-02-13,9.7
2021-02-14,3.3
2021-02-15,28.7
2021-02-16,40.5
2021-02-17,31.4
2021-02-18,29.6
2021-02-19,43.6
2021-02-20,50.9
2021-02-21,37.5
2021-02-22,52.3
2021-02-23,56.5
2021-02-24,38.8
2021-02-25,33.4
2021-02-26,44.2
2021-02-27,34.1
2021-02-28,32.8
2021-03-01,46.8
2021-03-02,57.7
2021-03-03,57.7
2021-03-04,43.0
2021-03-05,55.0
2021-03-06,61.0
2021-03-07,64.0
2021-03-08,63.2
2021-03-09,62.9
2021-03-10,47.3
2021-03-11,49.1
2021-03-12,47.7
2021-03-13,35.4
2021-03-14,30.6
2021-03-15,38.0
2021-03-16,31.1
2021-03-17,33.5
2021-03-18,40.6
2021-03-19,44.2
2021-03-20,47.9
2021-03-21,38.2
2021-03-22,36.4
2021-03-23,35.5
2021-03-24,36.0
2021-03-25,43.4
2021-03-26,43.2
2021-03-27,45.1
2021-03-28,61.1
2021-03-29,67.5
2021-03-30,39.4
2021-03-31,46.5
2021-04-01,62.1
2021-04-02,67.1
2021-04-03,71.0
2021-04-04,72.8
2021-04-05,73.8
2021-04-06,54.4
2021-04-07,58.2
2021-04-08,66.3
2021-04-09,46.4
2021-04-10,64.5
2021-04-11,52.3
2021-04-12,43.9
2021-04-13,47.2
2021-04-14,47.6
2021-04-15,46.6
2021-04-16,33.9
2021-04-17,37.7
2021-04-18,52.2
2021-04-19,38.8
2021-04-20,30.8
2021-04-21,35.1
2021-04-22,44.1
2021-04-23,55.0
2021-04-24,64.8
2021-04-25,73.1
2021-04-26,73.0
2021-04-27,53.4
2021-04-28,55.7
2021-04-29,64.0
2021-04-30,73.3
2021-05-01,79.3
2021-05-02,65.8
2021-05-03,49.2
2021-05-04,57.3
2021-05-05,54.4
2021-05-06,67.5
2021-05-07,78.5
2021-05-08,70.8
2021-05-09,47.3
2021-05-10,44.8
2021-05-11,42.0
2021-05-12,58.6
2021-05-13,69.4
2021-05-14,68.1
2021-05-15,65.0
2021-05-16,59.4
2021-05-17,63.1
2021-05-18,56.6
2021-05-19,67.6
2021-05-20,77.3
2021-05-21,76.0
2021-05-22,68.8
2021-05-23,71.4
2021-05-24,71.1
2021-05-25,71.5
2021-05-26,76.9
2021-05-27,70.3
2021-05-28,77.9
2021-05-29,69.9
2021-05-30,55.3
2021-05-31,56.6
2021-06-01,67.3
2021-06-02,70.2
2021-06-03,77.2
2021-06-04,82.3
2021-06-05,86.1
2021-06-06,83.8
2021-06-07,85.2
2021-06-08,90.1
2021-06-09,85.4
2021-06-10,91.9
2021-06-11,76.6
2021-06-12,86.0
2021-06-13,88.3
2021-06-14,92.0
2021-06-15,94.3
2021-06-16,95.4
2021-06-17,94.5
2021-06-18,84.3
2021-06-19,84.0
2021-06-20,80.3
2021-06-21,68.9
2021-06-22,86.7
2021-06-23,91.4
2021-06-24,80.9
2021-06-25,75.4
2021-06-26,66.7
2021-06-27,69.0
2021-06-28,68.3
2021-06-29,73.7
2021-06-30,78.3
2021-07-01,74.7
2021-07-02,79.4
2021-07-03,86.5
2021-07-04,84.0
2021-07-05,85.3
2021-07-06,78.3
2021-07-07,85.1
2021-07-08,94.2
2021-07-09,94.8
2021-07-10,79.1
2021-07-11,82.9
2021-07-12,87.2
2021-07-13,87.1
2021-07-14,80.5
2021-07-15,83.9
2021-07-16,88.5
2021-07-17,88.0
2021-07-18,87.7
2021-07-19,89.6
2021-07-20,91.3
2021-07-21,85.3
2021-07-22,91.1
2021-07-23,89.6
2021-07-24,82.8
2021-07-25,87.0
2021-07-26,89.5
2021-07-27,91.0
2021-07-28,94.6
2021-07-29,87.5
2021-07-30,88.5
2021-07-31,71.8
2021-08-01,76.7
2021-08-02,82.3
2021-08-03,78.9
2021-08-04,79.6
2021-08-05,86.8
2021-08-06,91.8
2021-08-07,82.5
2021-08-08,88.5
2021-08-09,90.3
2021-08-10,90.4
2021-08-11,92.0
2021-08-12,83.8
2021-08-13,82.9
2021-08-14,88.9
2021-08-15,87.3
2021-08-16,87.5
2021-08-17,92.0
2021-08-18,90.3
2021-08-19,78.7
2021-08-20,79.4
2021-08-21,81.7
2021-08-22,86.5
2021-08-23,89.1
2021-08-24,89.2
2021-08-25,83.9
2021-08-26,87.0
2021-08-27,91.0
2021-08-28,88.4
2021-08-29,79.3
2021-08-30,90.7
2021-08-31,91.0
2021-09-01,88.6
2021-09-02,78.6
2021-09-03,80.1
2021-09-04,80.1
2021-09-05,83.0
2021-09-06,89.4
2021-09-07,83.2
2021-09-08,84.9
2021-09-09,91.8
2021-09-10,93.8
2021-09-11,92.7
2021-09-12,83.9
2021-09-13,84.6
2021-09-14,76.0
2021-09-15,86.6
2021-09-16,88.5
2021-09-17,70.4
2021-09-18,88.8
2021-09-19,85.6
2021-09-20,69.5
2021-09-21,63.7
2021-09-22,76.9
2021-09-23,79.9
2021-09-24,72.4
2021-09-25,84.0
2021-09-26,85.2
2021-09-27,85.1
2021-09-28,78.8
2021-09-29,65.8
2021-09-30,57.1
2021-10-01,64.1
2021-10-02,67.5
2021-10-03,74.6
2021-10-04,77.3
2021-10-05,80.1
2021-10-06,78.5
2021-10-07,73.6
2021-10-08,76.3
2021-10-09,69.0
2021-10-10,65.0
2021-10-11,67.9
2021-10-12,57.4
2021-10-13,59.5
2021-10-14,50.0
2021-10-15,53.5
2021-10-16,66.3
2021-10-17,72.0
2021-10-18,71.8
2021-10-19,58.0
2021-10-20,59.5
2021-10-21,65.6
2021-10-22,70.7
2021-10-23,67.7
2021-10-24,64.4
2021-10-25,78.4
2021-10-26,69.6
2021-10-27,54.9
2021-10-28,58.6
2021-10-29,70.6
2021-10-30,67.8
2021-10-31,47.5
2021-11-01,42.7
2021-11-02,43.0
2021-11-03,56.6
2021-11-04,65.6
2021-11-05,70.9
2021-11-06,74.0
2021-11-07,73.2
2021-11-08,49.8
2021-11-09,61.0
2021-11-10,55.5
2021-11-11,54.0
2021-11-12,54.7
2021-11-13,64.4
2021-11-14,66.2
2021-11-15,71.8
2021-11-16,68.6
2021-11-17,46.5
2021-11-18,54.1
2021-11-19,62.0
2021-11-20,53.2
2021-11-21,54.7
2021-11-22,65.4
2021-11-23,66.6
2021-11-24,43.3
2021-11-25,55.9
2021-11-26,64.9
2021-11-27,52.0
2021-11-28,64.6
2021-11-29,67.2
2021-11-30,63.2
2021-12-01,68.9
2021-12-02,69.4
2021-12-03,60.8
2021-12-04,64.4
2021-12-05,62.6
2021-12-06,34.2
2021-12-07,52.0
2021-12-08,54.9
2021-12-09,50.8
2021-12-10,37.0
2021-12-11,46.8
2021-12-12,59.8
2021-12-13,57.0
2021-12-14,60.9
2021-12-15,43.3
2021-12-16,48.7
2021-12-17,41.5
2021-12-18,43.6
2021-12-19,55.3
2021-12-20,57.4
2021-12-21,56.4
2021-12-22,59.5
2021-12-23,60.0
2021-12-24,41.6
2021-12-25,51.3
2021-12-26,48.3
2021-12-27,44.6
2021-12-28,33.1
2021-12-29,33.1
2021-12-30,45.1
2021-12-31,33.7
2022-01-01,18.7
2022-01-02,37.5
2022-01-03,46.6
2022-01-04,42.4
2022-01-05,34.9
2022-01-06,19.6
2022-01-07,41.5
2022-01-08,41.2
2022-01-09,34.2
2022-01-10,47.4
2022-01-11,48.2
2022-01-12,43.1
2022-01-13,55.3
2022-01-14,35.9
2022-01-15,41.7
2022-01-16,44.3
2022-01-17,54.2
2022-01-18,51.6
2022-01-19,36.1
2022-01-20,38.8
2022-01-21,34.6
2022-01-22,41.3
2022-01-23,48.6
2022-01-24,41.5
2022-01-25,30.1
2022-01-26,36.0
2022-01-27,25.4
2022-01-28,38.2
2022-01-29,50.4
2022-01-30,50.0
2022-01-31,51.0
2022-02-01,27.8
2022-02-02,21.2
2022-02-03,16.6
2022-02-04,32.5
2022-02-05,43.0
2022-02-06,32.0
2022-02-07,46.5
2022-02-08,39.3
2022-02-09,44.8
2022-02-10,47.5
2022-02-11,43.3
2022-02-12,40.8
2022-02-13,49.0
2022-02-14,52.1
2022-02-15,51.7
2022-02-16,31.1
2022-02-17,29.9
2022-02-18,38.4
2022-02-19,48.4
2022-02-20,52.7
2022-02-21,45.2
2022-02-22,14.1
2022-02-23,13.6
2022-02-24,21.9
2022-02-25,24.9
2022-02-26,33.2
2022-02-27,52.3
2022-02-28,56.9
2022-03-01,61.1
2022-03-02,61.6
2022-03-03,64.0
2022-03-04,59.2
2022-03-05,37.1
2022-03-06,25.0
2022-03-07,28.0
2022-03-08,35.6
2022-03-09,20.7
2022-03-10,17.1
2022-03-11,31.0
2022-03-12,54.2
2022-03-13,57.4
2022-03-14,49.7
2022-03-15,63.1
2022-03-16,48.9
2022-03-17,34.2
2022-03-18,44.9
2022-03-19,42.9
2022-03-20,56.0
2022-03-21,39.3
2022-03-22,40.1
2022-03-23,50.2
2022-03-24,62.0
2022-03-25,59.2
2022-03-26,72.0
2022-03-27,69.3
2022-03-28,71.6
2022-03-29,49.1
2022-03-30,46.6
2022-03-31,58.8
2022-04-01,54.8
2022-04-02,64.6
2022-04-03,51.4
2022-04-04,65.2
2022-04-05,57.5
2022-04-06,45.1
2022-04-07,51.7
2022-04-08,64.0
2022-04-09,71.7
2022-04-10,49.9
2022-04-11,63.5
2022-04-12,53.2
2022-04-13,39.0
2022-04-14,55.4
2022-04-15,61.7
2022-04-16,59.4
2022-04-17,64.0
2022-04-18,62.6
2022-04-19,75.8
2022-04-20,70.2
2022-04-21,78.3
2022-04-22,80.4
2022-04-23,56.2
2022-04-24,52.5
2022-04-25,55.1
2022-04-26,71.3
2022-04-27,72.7
2022-04-28,73.3
2022-04-29,61.3
2022-04-30,64.0
2022-05-01,65.8
2022-05-02,49.2
2022-05-03,63.1
2022-05-04,50.2
2022-05-05,67.2
2022-05-06,77.7
2022-05-07,82.9
2022-05-08,73.5
2022-05-09,74.1
2022-05-10,79.2
2022-05-11,84.4
2022-05-12,69.4
2022-05-13,73.8
2022-05-14,78.6
2022-05-15,76.5
2022-05-16,84.6
2022-05-17,81.7
2022-05-18,79.4
2022-05-19,85.0
2022-05-20,66.7
2022-05-21,39.7
2022-05-22,54.9
2022-05-23,55.9
2022-05-24,50.5
2022-05-25,68.6
2022-05-26,77.7
2022-05-27,83.4
2022-05-28,83.6
2022-05-29,74.6
2022-05-30,64.6
2022-05-31,59.2
2022-06-01,58.6
2022-06-02,68.3
2022-06-03,73.1
2022-06-04,80.4
2022-06-05,79.6
2022-06-06,77.8
2022-06-07,74.5
2022-06-08,76.5
2022-06-09,85.9
2022-06-10,88.7
2022-06-11,94.3
2022-06-12,91.3
2022-06-13,94.5
2022-06-14,83.5
2022-06-15,85.6
2022-06-16,89.7
2022-06-17,93.1
2022-06-18,89.2
2022-06-19,85.6
2022-06-20,87.1
2022-06-21,77.5
2022-06-22,82.0
2022-06-23,87.9
2022-06-24,86.4
2022-06-25,70.3
2022-06-26,70.8
2022-06-27,81.8
2022-06-28,89.2
2022-06-29,90.1
2022-06-30,86.5
2022-07-01,80.4
2022-07-02,84.3
2022-07-03,88.8
2022-07-04,90.4
2022-07-05,89.8
2022-07-06,82.0
2022-07-07,86.1
2022-07-08,89.7
2022-07-09,94.5
2022-07-10,96.1
2022-07-11,77.4
2022-07-12,91.0
2022-07-13,93.7
2022-07-14,93.7
2022-07-15,91.7
2022-07-16,88.9
2022-07-17,93.0
2022-07-18,95.5
2022-07-19,93.1
2022-07-20,91.9
2022-07-21,93.3
2022-07-22,93.6
2022-07-23,93.4
2022-07-24,82.2
2022-07-25,85.8
2022-07-26,82.2
2022-07-27,85.2
2022-07-28,75.5
2022-07-29,77.8
2022-07-30,87.3
2022-07-31,86.9
2022-08-01,91.7
2022-08-02,90.7
2022-08-03,85.7
2022-08-04,93.5
2022-08-05,95.0
2022-08-06,90.5
2022-08-07,82.8
2022-08-08,86.0
2022-08-09,89.5
2022-08-10,91.0
2022-08-11,93.7
2022-08-12,90.3
2022-08-13,88.3
2022-08-14,90.1
2022-08-15,80.8
2022-08-16,70.0
2022-08-17,79.0
2022-08-18,83.0
2022-08-19,78.5
2022-08-20,74.4
2022-08-21,77.7
2022-08-22,79.5
2022-08-23,82.0
2022-08-24,82.4
2022-08-25,84.9
2022-08-26,79.7
2022-08-27,84.9
2022-08-28,85.6
2022-08-29,84.0
2022-08-30,87.4
2022-08-31,88.3
2022-09-01,89.3
2022-09-02,89.8
2022-09-03,86.6
2022-09-04,91.4
2022-09-05,93.4
2022-09-06,94.6
2022-09-07,94.8
2022-09-08,94.4
2022-09-09,74.0
2022-09-10,55.7
2022-09-11,75.4
2022-09-12,83.8
2022-09-13,86.7
2022-09-14,77.7
2022-09-15,76.0
2022-09-16,78.4
2022-09-17,79.9
2022-09-18,82.0
2022-09-19,85.5
2022-09-20,88.2
2022-09-21,71.7
2022-09-22,65.6
2022-09-23,78.4
2022-09-24,78.7
2022-09-25,72.7
2022-09-26,77.7
2022-09-27,73.8
2022-09-28,81.1
2022-09-29,80.6
2022-09-30,76.9
2022-10-01,71.3
2022-10-02,68.8
2022-10-03,70.3
2022-10-04,64.7
2022-10-05,64.0
2022-10-06,68.7
2022-10-07,55.8
2022-10-08,62.5
2022-10-09,69.1
2022-10-10,71.9
2022-10-11,73.9
2022-10-12,68.9
2022-10-13,62.7
2022-10-14,74.2
2022-10-15,61.2
2022-10-16,55.3
2022-10-17,60.8
2022-10-18,65.8
2022-10-19,73.9
2022-10-20,76.6
2022-10-21,74.2
2022-10-22,73.4
2022-10-23,64.5
2022-10-24,51.2
2022-10-25,59.1
2022-10-26,55.2
2022-10-27,46.1
2022-10-28,59.6
2022-10-29,56.7
2022-10-30,56.6
2022-10-31,63.1
