latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.1,-118.2,150.0,-14400,America/New_York,EDT

time,temperature_2m_max (°F)
2020-11-20,78.5
2020-11-21,81.9
2020-11-22,77.2
2020-11-23,68.7
2020-11-24,71.3
2020-11-25,67.1
2020-11-26,68.4
2020-11-27,72.3
2020-11-28,74.2
2020-11-29,77.7
2020-11-30,79.9
2020-12-01,80.0
2020-12-02,79.8
2020-12-03,73.9
2020-12-04,75.6
2020-12-05,74.4
2020-12-06,75.9
2020-12-07,76.0
2020-12-08,82.4
2020-12-09,76.9
2020-12-10,63.9
2020-12-11,59.7
2020-12-12,65.5
2020-12-13,69.1
2020-12-14,65.7
2020-12-15,70.3
2020-12-16,73.7
2020-12-17,63.9
2020-12-18,69.7
2020-12-19,73.9
2020-12-20,81.3
2020-12-21,82.3
2020-12-22,71.6
2020-12-23,73.8
2020-12-24,65.2
2020-12-25,74.2
2020-12-26,68.1
2020-12-27,63.7
2020-12-28,52.4
2020-12-29,62.1
2020-12-30,66.9
2020-12-31,64.1
2021-01-01,67.1
2021-01-02,62.4
2021-01-03,62.0
2021-01-04,62.7
2021-01-05,70.6
2021-01-06,72.3
2021-01-07,73.1
2021-01-08,73.4
2021-01-09,72.7
2021-01-10,71.9
2021-01-11,74.0
2021-01-12,73.0
2021-01-13,78.8
2021-01-14,86.8
2021-01-15,89.6
2021-01-16,87.6
2021-01-17,86.2
2021-01-18,80.5
2021-01-19,66.8
2021-01-20,75.6
2021-01-21,71.8
2021-01-22,60.3
2021-01-23,52.8
2021-01-24,57.1
2021-01-25,52.0
2021-01-26,53.9
2021-01-27,55.9
2021-01-28,60.7
2021-01-29,52.3
2021-01-30,59.5
2021-01-31,68.7
2021-02-01,68.8
2021-02-02,69.4
2021-02-03,68.1
2021-02-04,65.4
2021-02-05,70.8
2021-02-06,74.7
2021-02-07,71.0
2021-02-08,63.3
2021-02-09,57.9
2021-02-10,64.7
2021-02-11,67.4
2021-02-12,68.2
2021-02-13,66.2
2021-02-14,68.5
2021-02-15,65.9
2021-02-16,68.4
2021-02-17,68.5
2021-02-18,71.6
2021-02-19,74.1
2021-02-20,67.3
2021-02-21,76.0
2021-02-22,82.1
2021-02-23,81.4
2021-02-24,75.1
2021-02-25,73.6
2021-02-26,75.5
2021-02-27,74.1
2021-02-28,74.0
2021-03-01,76.1
2021-03-02,75.6
2021-03-03,57.4
2021-03-04,66.5
2021-03-05,78.4
2021-03-06,69.3
2021-03-07,64.1
2021-03-08,63.4
2021-03-09,64.0
2021-03-10,54.9
2021-03-11,53.5
2021-03-12,56.8
2021-03-13,61.2
2021-03-14,60.3
2021-03-15,54.6
2021-03-16,57.8
2021-03-17,63.7
2021-03-18,67.5
2021-03-19,70.2
2021-03-20,66.1
2021-03-21,69.5
2021-03-22,68.0
2021-03-23,69.6
2021-03-24,76.1
2021-03-25,60.3
2021-03-26,71.0
2021-03-27,81.0
2021-03-28,88.7
2021-03-29,83.3
2021-03-30,80.3
2021-03-31,88.9
2021-04-01,90.7
2021-04-02,78.1
2021-04-03,78.3
2021-04-04,80.6
2021-04-05,74.9
2021-04-06,74.1
2021-04-07,81.1
2021-04-08,81.9
2021-04-09,80.0
2021-04-10,82.4
2021-04-11,75.0
2021-04-12,71.5
2021-04-13,62.3
2021-04-14,63.4
2021-04-15,69.9
2021-04-16,73.2
2021-04-17,75.7
2021-04-18,89.1
2021-04-19,88.1
2021-04-20,74.9
2021-04-21,63.8
2021-04-22,66.5
2021-04-23,67.4
2021-04-24,68.4
2021-04-25,66.2
2021-04-26,63.8
2021-04-27,69.6
2021-04-28,87.2
2021-04-29,93.6
2021-04-30,94.7
2021-05-01,79.3
2021-05-02,74.1
2021-05-03,82.9
2021-05-04,85.6
2021-05-05,85.6
2021-05-06,78.8
2021-05-07,73.6
2021-05-08,76.4
2021-05-09,74.4
2021-05-10,73.0
2021-05-11,79.4
2021-05-12,79.6
2021-05-13,77.7
2021-05-14,74.8
2021-05-15,70.7
2021-05-16,62.8
2021-05-17,73.7
2021-05-18,80.3
2021-05-19,75.3
2021-05-20,71.6
2021-05-21,73.0
2021-05-22,71.2
2021-05-23,76.8
2021-05-24,92.7
2021-05-25,88.3
2021-05-26,80.6
2021-05-27,76.8
2021-05-28,78.1
2021-05-29,73.9
2021-05-30,77.1
2021-05-31,80.4
2021-06-01,84.4
2021-06-02,85.0
2021-06-03,82.3
2021-06-04,82.2
2021-06-05,80.3
2021-06-06,74.8
2021-06-07,68.5
2021-06-08,75.1
2021-06-09,77.9
2021-06-10,82.9
2021-06-11,85.0
2021-06-12,88.9
2021-06-13,89.0
2021-06-14,94.8
2021-06-15,102.9
2021-06-16,93.6
2021-06-17,93.6
2021-06-18,91.2
2021-06-19,87.9
2021-06-20,86.0
2021-06-21,87.6
2021-06-22,87.7
2021-06-23,87.7
2021-06-24,83.7
2021-06-25,84.3
2021-06-26,90.5
2021-06-27,94.1
2021-06-28,92.7
2021-06-29,84.4
2021-06-30,86.2
2021-07-01,90.4
2021-07-02,90.8
2021-07-03,91.4
2021-07-04,87.0
2021-07-05,87.3
2021-07-06,88.0
2021-07-07,90.0
2021-07-08,93.3
2021-07-09,93.3
2021-07-10,93.3
2021-07-11,90.1
2021-07-12,90.2
2021-07-13,89.5
2021-07-14,89.1
2021-07-15,89.2
2021-07-16,88.6
2021-07-17,91.0
2021-07-18,93.7
2021-07-19,95.8
2021-07-20,94.5
2021-07-21,96.4
2021-07-22,89.6
2021-07-23,88.3
2021-07-24,86.9
2021-07-25,84.0
2021-07-26,81.1
2021-07-27,89.3
2021-07-28,92.5
2021-07-29,94.9
2021-07-30,95.4
2021-07-31,94.0
2021-08-01,95.8
2021-08-02,99.8
2021-08-03,98.1
2021-08-04,97.8
2021-08-05,95.3
2021-08-06,86.8
2021-08-07,86.6
2021-08-08,88.3
2021-08-09,90.3
2021-08-10,94.1
2021-08-11,94.6
2021-08-12,94.4
2021-08-13,91.4
2021-08-14,91.9
2021-08-15,92.3
2021-08-16,91.3
2021-08-17,86.5
2021-08-18,74.6
2021-08-19,81.4
2021-08-20,82.9
2021-08-21,75.7
2021-08-22,80.3
2021-08-23,82.5
2021-08-24,87.6
2021-08-25,91.9
2021-08-26,99.7
2021-08-27,98.4
2021-08-28,96.0
2021-08-29,97.6
2021-08-30,85.9
2021-08-31,80.4
2021-09-01,78.7
2021-09-02,83.2
2021-09-03,88.3
2021-09-04,97.9
2021-09-05,103.1
2021-09-06,93.4
2021-09-07,90.5
2021-09-08,90.8
2021-09-09,94.0
2021-09-10,94.7
2021-09-11,97.3
2021-09-12,97.4
2021-09-13,94.3
2021-09-14,87.9
2021-09-15,85.0
2021-09-16,80.7
2021-09-17,80.5
2021-09-18,80.5
2021-09-19,81.7
2021-09-20,87.4
2021-09-21,99.4
2021-09-22,99.4
2021-09-23,90.7
2021-09-24,84.6
2021-09-25,82.8
2021-09-26,76.1
2021-09-27,74.6
2021-09-28,72.2
2021-09-29,80.1
2021-09-30,92.8
2021-10-01,93.8
2021-10-02,95.6
2021-10-03,96.2
2021-10-04,91.7
2021-10-05,82.5
2021-10-06,77.8
2021-10-07,70.2
2021-10-08,69.4
2021-10-09,77.6
2021-10-10,83.9
2021-10-11,72.8
2021-10-12,74.4
2021-10-13,77.2
2021-10-14,81.9
2021-10-15,90.0
2021-10-16,90.1
2021-10-17,79.0
2021-10-18,67.8
2021-10-19,72.5
2021-10-20,77.5
2021-10-21,81.4
2021-10-22,74.7
2021-10-23,67.7
2021-10-24,69.5
2021-10-25,59.5
2021-10-26,71.2
2021-10-27,82.5
2021-10-28,90.0
2021-10-29,85.7
2021-10-30,74.7
2021-10-31,70.1
2021-11-01,69.2
2021-11-02,72.5
2021-11-03,80.0
2021-11-04,82.0
2021-11-05,82.4
2021-11-06,75.0
2021-11-07,72.4
2021-11-08,70.3
2021-11-09,69.4
2021-11-10,80.6
2021-11-11,91.2
2021-11-12,93.6
2021-11-13,91.7
2021-11-14,92.2
2021-11-15,86.2
2021-11-16,73.2
2021-11-17,70.6
2021-11-18,73.3
2021-11-19,71.3
2021-11-20,74.8
2021-11-21,82.9
2021-11-22,83.6
2021-11-23,75.0
2021-11-24,76.0
2021-11-25,76.1
2021-11-26,80.6
2021-11-27,79.6
2021-11-28,83.4
2021-11-29,82.8
2021-11-30,83.6
2021-12-01,84.3
2021-12-02,73.3
2021-12-03,68.6
2021-12-04,69.9
2021-12-05,75.0
2021-12-06,71.2
2021-12-07,63.5
2021-12-08,66.2
2021-12-09,55.3
2021-12-10,60.4
2021-12-11,65.2
2021-12-12,62.7
2021-12-13,56.3
2021-12-14,55.8
2021-12-15,54.4
2021-12-16,54.1
2021-12-17,63.9
2021-12-18,66.0
2021-12-19,63.6
2021-12-20,65.1
2021-12-21,67.6
2021-12-22,64.9
2021-12-23,54.6
2021-12-24,56.0
2021-12-25,54.1
2021-12-26,55.2
2021-12-27,51.7
2021-12-28,51.0
2021-12-29,49.2
2021-12-30,52.9
2021-12-31,59.6
2022-01-01,58.9
2022-01-02,61.2
2022-01-03,60.0
2022-01-04,61.1
2022-01-05,67.6
2022-01-06,70.4
2022-01-07,61.5
2022-01-08,61.6
2022-01-09,69.7
2022-01-10,68.6
2022-01-11,72.8
2022-01-12,73.3
2022-01-13,66.4
2022-01-14,73.2
2022-01-15,66.1
2022-01-16,71.7
2022-01-17,61.7
2022-01-18,61.7
2022-01-19,64.1
2022-01-20,73.3
2022-01-21,70.2
2022-01-22,69.3
2022-01-23,73.3
2022-01-24,70.8
2022-01-25,67.0
2022-01-26,69.4
2022-01-27,71.0
2022-01-28,71.4
2022-01-29,67.7
2022-01-30,72.3
2022-01-31,61.6
2022-02-01,62.0
2022-02-02,64.8
2022-02-03,67.8
2022-02-04,69.7
2022-02-05,73.1
2022-02-06,80.0
2022-02-07,78.8
2022-02-08,81.5
2022-02-09,85.9
2022-02-10,86.5
2022-02-11,86.3
2022-02-12,87.2
2022-02-13,86.4
2022-02-14,78.6
2022-02-15,57.6
2022-02-16,64.3
2022-02-17,71.4
2022-02-18,74.6
2022-02-19,77.8
2022-02-20,68.6
2022-02-21,59.0
2022-02-22,58.0
2022-02-23,56.2
2022-02-24,61.2
2022-02-25,66.1
2022-02-26,72.4
2022-02-27,77.1
2022-02-28,85.3
2022-03-01,88.8
2022-03-02,83.5
2022-03-03,70.5
2022-03-04,60.9
2022-03-05,57.7
2022-03-06,62.4
2022-03-07,71.1
2022-03-08,73.2
2022-03-09,68.1
2022-03-10,71.7
2022-03-11,75.8
2022-03-12,79.0
2022-03-13,73.8
2022-03-14,78.9
2022-03-15,78.9
2022-03-16,82.1
2022-03-17,82.6
2022-03-18,81.6
2022-03-19,69.2
2022-03-20,76.6
2022-03-21,82.4
2022-03-22,89.1
2022-03-23,87.9
2022-03-24,86.8
2022-03-25,85.1
2022-03-26,79.6
2022-03-27,69.5
2022-03-28,57.5
2022-03-29,67.5
2022-03-30,68.7
2022-03-31,60.7
2022-04-01,68.9
2022-04-02,65.5
2022-04-03,62.7
2022-04-04,75.3
2022-04-05,82.8
2022-04-06,92.3
2022-04-07,98.1
2022-04-08,99.0
2022-04-09,85.9
2022-04-10,71.6
2022-04-11,65.5
2022-04-12,69.7
2022-04-13,73.2
2022-04-14,72.0
2022-04-15,73.6
2022-04-16,69.3
2022-04-17,76.4
2022-04-18,77.5
2022-04-19,75.1
2022-04-20,69.9
2022-04-21,69.5
2022-04-22,65.4
2022-04-23,78.1
2022-04-24,86.5
2022-04-25,90.1
2022-04-26,81.7
2022-04-27,73.4
2022-04-28,68.4
2022-04-29,78.4
2022-04-30,81.1
2022-05-01,74.2
2022-05-02,75.1
2022-05-03,75.1
2022-05-04,82.8
2022-05-05,82.4
2022-05-06,81.4
2022-05-07,77.2
2022-05-08,69.1
2022-05-09,69.9
2022-05-10,71.5
2022-05-11,73.6
2022-05-12,85.2
2022-05-13,94.6
2022-05-14,96.2
2022-05-15,87.3
2022-05-16,81.1
2022-05-17,75.0
2022-05-18,79.4
2022-05-19,76.2
2022-05-20,65.2
2022-05-21,72.1
2022-05-22,76.2
2022-05-23,74.9
2022-05-24,82.8
2022-05-25,81.4
2022-05-26,78.9
2022-05-27,76.0
2022-05-28,72.6
2022-05-29,77.7
2022-05-30,79.4
2022-05-31,78.8
2022-06-01,87.6
2022-06-02,84.1
2022-06-03,77.4
2022-06-04,75.5
2022-06-05,82.0
2022-06-06,83.1
2022-06-07,83.9
2022-06-08,86.5
2022-06-09,88.1
2022-06-10,90.1
2022-06-11,90.5
2022-06-12,84.1
2022-06-13,80.3
2022-06-14,83.1
2022-06-15,89.2
2022-06-16,86.8
2022-06-17,78.1
2022-06-18,76.0
2022-06-19,85.7
2022-06-20,97.5
2022-06-21,91.9
2022-06-22,92.2
2022-06-23,95.1
2022-06-24,96.2
2022-06-25,94.4
2022-06-26,95.6
2022-06-27,98.2
2022-06-28,95.8
2022-06-29,91.6
2022-06-30,90.2
2022-07-01,88.2
2022-07-02,85.3
2022-07-03,80.6
2022-07-04,80.5
2022-07-05,82.5
2022-07-06,83.7
2022-07-07,89.9
2022-07-08,87.3
2022-07-09,89.3
2022-07-10,90.8
2022-07-11,88.0
2022-07-12,84.5
2022-07-13,88.6
2022-07-14,86.3
2022-07-15,91.9
2022-07-16,93.1
2022-07-17,94.2
2022-07-18,93.0
2022-07-19,94.9
2022-07-20,93.0
2022-07-21,91.6
2022-07-22,89.6
2022-07-23,88.6
2022-07-24,87.5
2022-07-25,86.7
2022-07-26,86.6
2022-07-27,88.1
2022-07-28,85.9
2022-07-29,89.6
2022-07-30,89.5
2022-07-31,92.7
2022-08-01,91.1
2022-08-02,90.9
2022-08-03,90.8
2022-08-04,90.4
2022-08-05,92.1
2022-08-06,96.6
2022-08-07,98.2
2022-08-08,94.2
2022-08-09,96.8
2022-08-10,96.6
2022-08-11,97.3
2022-08-12,97.7
2022-08-13,97.2
2022-08-14,95.9
2022-08-15,95.5
2022-08-16,94.9
2022-08-17,93.8
2022-08-18,91.5
2022-08-19,91.8
2022-08-20,86.8
2022-08-21,84.7
2022-08-22,88.6
2022-08-23,92.8
2022-08-24,89.8
2022-08-25,91.6
2022-08-26,91.9
2022-08-27,86.6
2022-08-28,84.4
2022-08-29,88.9
2022-08-30,98.8
2022-08-31,107.5
2022-09-01,101.4
2022-09-02,101.6
2022-09-03,103.9
2022-09-04,109.7
2022-09-05,102.7
2022-09-06,102.5
2022-09-07,101.6
2022-09-08,102.5
2022-09-09,99.1
2022-09-10,83.5
2022-09-11,86.4
2022-09-12,81.6
2022-09-13,81.2
2022-09-14,80.9
2022-09-15,81.3
2022-09-16,82.9
2022-09-17,79.5
2022-09-18,77.9
2022-09-19,81.3
2022-09-20,82.7
2022-09-21,83.5
2022-09-22,90.3
2022-09-23,93.1
2022-09-24,94.0
2022-09-25,95.6
2022-09-26,94.9
2022-09-27,98.6
2022-09-28,96.7
2022-09-29,91.7
2022-09-30,82.7
2022-10-01,80.2
2022-10-02,83.6
2022-10-03,85.6
2022-10-04,88.5
2022-10-05,86.9
2022-10-06,83.8
2022-10-07,85.3
2022-10-08,86.6
2022-10-09,84.1
2022-10-10,81.7
2022-10-11,80.3
2022-10-12,80.3
2022-10-13,80.9
2022-10-14,77.6
2022-10-15,69.7
2022-10-16,74.0
2022-10-17,82.9
2022-10-18,92.3
2022-10-19,95.5
2022-10-20,91.2
2022-10-21,82.0
2022-10-22,67.7
2022-10-23,73.1
2022-10-24,77.9
2022-10-25,78.7
2022-10-26,73.9
2022-10-27,77.9
2022-10-28,79.2
2022-10-29,83.2
2022-10-30,85.9
2022-10-31,82.3
